symbol,ticker,news_ts,text,source,url,price_t0,price_texit,ret,label
EURJPY,EURJPY=X,2025-10-16 02:51:49+00:00,BOJ’s Most Hawkish Member Calls for Rate Hike Amid Price Risks -,Biztoc.com,https://biztoc.com/x/94f922ff4dd8e283,175.9409942626953,176.22300720214844,0.0016028836294516727,2
EURJPY,EURJPY=X,2025-10-16 02:53:15+00:00,"Skating stars Malinin, Sakamoto begin quest for Olympic gold in France - US figure skater Ilia Malinin and Japan's Kaori Sakamoto headline the Olympic season opener at the elite ISU Grand Prix de France in Angers starting Friday, looking to lay the groundwork for gold at the Milan-Cortina Winter Games.The first of the six-stop ISU…",Yahoo Entertainment,https://sports.yahoo.com/article/skating-stars-malinin-sakamoto-begin-025315505.html,175.9409942626953,176.22300720214844,0.0016028836294516727,2
EURJPY,EURJPY=X,2025-10-16 02:56:00+00:00,"Japan’s Kato calls for G7 unity over China’s rare earth curbs - ""Japan is deeply concerned about these measures,” Kato told reporters in Washington on Wednesday, referring to China’s latest trade measures.",The Japan Times,https://www.japantimes.co.jp/business/2025/10/16/economy/japan-finance-minister-china-rare-earth/,175.9409942626953,176.22300720214844,0.0016028836294516727,2
EURJPY,EURJPY=X,2025-10-16 02:57:08+00:00,"Skating Stars Malinin, Sakamoto Begin Quest For Olympic Gold In France - US figure skater Ilia Malinin and Japan's Kaori Sakamoto headline the Olympic season opener at the elite ISU Grand Prix de France in Angers starting Friday, looking to lay the groundwork for gold at the Milan-Cortina Winter Games.",International Business Times,https://www.ibtimes.com/skating-stars-malinin-sakamoto-begin-quest-olympic-gold-france-3787231,175.9409942626953,176.22300720214844,0.0016028836294516727,2
EURJPY,EURJPY=X,2025-10-16 02:57:21+00:00,"South Korean presidential policy chief says 'optimistic' about US tariff talks - SEOUL (Reuters) -South Korea's chief presidential policy adviser said on Thursday he was ""optimistic"" about ongoing talks to finalise a trade deal with the U...",Yahoo Entertainment,https://finance.yahoo.com/news/south-korean-presidential-policy-chief-025721955.html,175.9409942626953,176.22300720214844,0.0016028836294516727,2
EURJPY,EURJPY=X,2025-10-16 03:00:00+00:00,"外国人雇用の裏側で進む “住まい手配の負担増”。雇用企業と登録支援機関を支える「Welcome Nest Japan」稼働中 - [HaruNest合同会社]
[画像1: https://prcdn.freetls.fastly.net/release_image/171094/2/171094-2-308f26d69c877fe84553a87434df8cbb-1000x500.png?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds&amp...",Prtimes.jp,https://prtimes.jp/main/html/rd/p/000000002.000171094.html,175.9409942626953,176.22300720214844,0.0016028836294516727,2
EURJPY,EURJPY=X,2025-10-16 03:07:30+00:00,"Ransomware Surge Forces Firms to Prepare for Inevitable Breaches - The escalating wave of cyberattacks targeting Japanese companies is forcing a shift in corporate security strategies, with experts warning that preventing intrusions entirely is no longer realistic and that minimizing damage after a breach has become the new …",Newsonjapan.com,https://newsonjapan.com/article/147297.php,176.05299377441406,176.3249969482422,0.0015450073753170987,2
EURJPY,EURJPY=X,2025-10-16 03:21:14+00:00,"S T A L K E R 2 Heart of Chornobyl Update v1.6.1-RUNE - Read changelog.txt for information on updated content! Genre: Action, Adventure, RPGDeveloper: GSC Game WorldPublisher: GSC Game World (worldwide), SEGA (Japan), 4divinity (China and South East Asia) Release Name: S.T.A.L.K.E.R.2.Heart.of.Chornobyl.Update.v1.…",Rlsbb.to,https://post.rlsbb.to/s-t-a-l-k-e-r-2-heart-of-chornobyl-update-v1-6-1-rune/,176.05299377441406,176.3249969482422,0.0015450073753170987,2
EURJPY,EURJPY=X,2025-10-16 03:26:00+00:00,"US drops out of world's 10 most powerful passports list for first time in 20 years - The American passport now ranks 12th on the Henley Passport Index, tying with Malaysia.",CNA,https://www.channelnewsasia.com/world/us-drops-out-worlds-10-most-powerful-passports-first-time-in-20-years-henley-index-5405551,176.05299377441406,176.3249969482422,0.0015450073753170987,2
EURJPY,EURJPY=X,2025-10-16 03:31:18+00:00,YouTube says it has restored service after global streaming disruptions - YouTube users reported problems streaming content and accessing the app for about 60 minutes.,Al Jazeera English,https://www.aljazeera.com/news/2025/10/16/youtube-says-it-has-restored-service-after-global-streaming-disruptions,176.05299377441406,176.3249969482422,0.0015450073753170987,2
EURJPY,EURJPY=X,2025-10-16 03:36:09+00:00,"Japan’s Kato calls for G7 unity over China’s rare earth curbs - ""Japan is deeply concerned about these measures,” Kato told reporters in Washington on Wednesday, referring to China’s latest trade measures.",Biztoc.com,https://biztoc.com/x/7291e4b2903dd4df,176.05299377441406,176.3249969482422,0.0015450073753170987,2
EURJPY,EURJPY=X,2025-10-16 03:40:00+00:00,"Ancient magma may have supercharged Noto quake, Japan researchers say - The findings help explain why a series of small earthquakes over a period of about three years suddenly culminated in the magnitude 7.6 Noto Peninsula quake in January 2024.",The Japan Times,https://www.japantimes.co.jp/news/2025/10/16/japan/science-health/noto-quake-underground-magma/,176.05299377441406,176.3249969482422,0.0015450073753170987,2
EURJPY,EURJPY=X,2025-10-16 03:40:03+00:00,"【Razer】Razer Clio：ゲーミングチェアを没入型オーディオ体験に変える必須アクセサリー2025年10月16日（木）より予約開始 - [Razer Japan株式会社]
[画像: https://prcdn.freetls.fastly.net/release_image/163154/33/163154-33-77ca8d1f8bc3e155d885db2b42a38ed8-980x500.png?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds&amp...",Prtimes.jp,https://prtimes.jp/main/html/rd/p/000000033.000163154.html,176.05299377441406,176.3249969482422,0.0015450073753170987,2
EURJPY,EURJPY=X,2025-10-16 03:40:03+00:00,"AIストーム共催｜開催直前！ 黒田 喜久氏が語るナスダック・ジャパン “あの時”の舞台裏 - [AIストーム株式会社]
[画像1: https://prcdn.freetls.fastly.net/release_image/7183/55/7183-55-64afcee80ad11fa1ddbab7280d27db7b-1200x628.jpg?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds&b...",Prtimes.jp,https://prtimes.jp/main/html/rd/p/000000055.000007183.html,176.05299377441406,176.3249969482422,0.0015450073753170987,2
EURJPY,EURJPY=X,2025-10-16 03:40:13+00:00,"Anker Japan、DisplayLinkチップを採用し8Kと4K60Hz x2のトリプルディスプレイ出力が可能な「Anker Prime ドッキングステーション (14-in-1, Triple Display, DisplayLink)」を発売。 - Anker JapanがDisplayLinkチップを採用し8K+4Kx2のトリプルディスプレイ出力が可能なドック「Anker Prime ドッキングステーション (14-in-1, Triple Display, D […]
The post Anker Japan、DisplayLinkチップを採用し8Kと4K60Hz x2のトリプルディスプレイ出力が可能な「Anker Prime ドッキングステーション (14-in-1, Triple Display, DisplayLink)」を発売。 first ap…",Applech2.com,https://applech2.com/archives/20251016-anker-prime-docking-station-14-in-1-triple-displa-displaylink.html,176.05299377441406,176.3249969482422,0.0015450073753170987,2
EURJPY,EURJPY=X,2025-10-16 03:47:38+00:00,"LDP, Japan Innovation to discuss decentralization, social security reform - Japan leadership raceLDP, Japan Innovation to discuss decentralization, social security reform
Party leaders to hold first policy talks for possible coalition in PM election
Japan Innovation Party head Hirofumi Yoshimura, right, and co-leader Fumitake Fujita …",Biztoc.com,https://biztoc.com/x/6de2562ebaf57409,176.05299377441406,176.3249969482422,0.0015450073753170987,2
EURJPY,EURJPY=X,2025-10-16 03:51:00+00:00,"U.S. expects Japan to stop buying Russian energy, Bessent says - Russia's Sakhalin-2 project remains vital to Japan's energy security as it accounts for about 9% of its liquefied natural gas imports.",The Japan Times,https://www.japantimes.co.jp/business/2025/10/16/economy/us-japan-russia-energy/,176.05299377441406,176.3249969482422,0.0015450073753170987,2
EURJPY,EURJPY=X,2025-10-16 03:54:14+00:00,Foreign money spurs wilder twists in Japan's sedate bond yield curve - TOKYO :A rush of foreign money into Japan's super-long-dated bonds is creating sharper shifts in the usually calm yield curve as recent political chaos and doubts over central bank rate hikes fan investor uncertainty.Changes in the shape of Japan's government…,CNA,https://www.channelnewsasia.com/business/foreign-money-spurs-wilder-twists-in-japans-sedate-bond-yield-curve-5405706,176.05299377441406,176.3249969482422,0.0015450073753170987,2
EURJPY,EURJPY=X,2025-10-16 03:58:31+00:00,"U.S. expects Japan to stop buying Russian energy, Bessent says - Russia's Sakhalin-2 project remains vital to Japan's energy security as it accounts for about 9% of its liquefied natural gas imports.",Biztoc.com,https://biztoc.com/x/549a387e514d7057,176.05299377441406,176.3249969482422,0.0015450073753170987,2
EURJPY,EURJPY=X,2025-10-16 04:00:00+00:00,"MoonSwatchツアーが静岡・浜松市に上陸！遠鉄百貨店にて10月25日（土）・26日（日）2日間限定開催 - [Swatch Japan]
[画像1: https://prcdn.freetls.fastly.net/release_image/46261/216/46261-216-4fee3e1daaa3a1fd8f5e7c963aff9746-1270x922.jpg?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds&a...",Prtimes.jp,https://prtimes.jp/main/html/rd/p/000000216.000046261.html,176.05299377441406,176.3249969482422,0.0015450073753170987,2
EURJPY,EURJPY=X,2025-10-16 04:01:00+00:00,"Are Any Peoples Truly Indigenous? - October 13 this year is Columbus Day (observed) in the United States, a day referred to by some as “Indigenous Peoples’ Day.” Right on schedule, we’re seeing all the usual media posts—in both social media and old media—asserting that land should be controlled…",Lewrockwell.com,https://www.lewrockwell.com/2025/10/ryan-mcmaken/are-any-peoples-truly-indigenous/,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 04:10:17+00:00,"GumGum Japan、「マーケティングテクノロジーアワード2025」の「ベスト・コンテクスチュアル広告テクノロジー・プラットフォーム」部門でSilver賞を獲得 - [GumGum（ガムガム）]
[画像: https://prcdn.freetls.fastly.net/release_image/41130/67/41130-67-d8f9cb4c1945cc8d2ce0a79168b43f18-1920x1080.png?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds&amp...",Prtimes.jp,https://prtimes.jp/main/html/rd/p/000000067.000041130.html,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 04:14:37+00:00,"Ambitious new Monaco coach Pocognoli looking to make Van Gaal-style 'impact' - Monaco's new coach Sebastien Pocognoli is looking to take inspiration from his old boss Louis van Gaal as he tries to kickstart the Ligue 1 club's season after a sluggish start to the campaign that cost his predecessor his job.""I like the fact that the club s…",Yahoo Entertainment,https://sports.yahoo.com/article/ambitious-monaco-coach-pocognoli-looking-041437972.html,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 04:17:22+00:00,"Diane Keaton died from pneumonia at 79: From Top Gun's Val Kilmer to Dheeraj Kumar to Kim Joo-young, 6 celebs who died from lung-related issues - Legendary actress Diane Keaton has passed away at 79 from pneumonia, joining a list of notable personalities, including Dheeraj Kumar, Val Kilmer, and Kim Joo-young, who also succumbed to the lung illness. Diane's family confirmed the news and expressed grati…",The Times of India,https://economictimes.indiatimes.com/magazines/panache/diane-keaton-died-from-pneumonia-at-79-from-top-guns-val-kilmer-to-dheeraj-kumar-to-kim-joo-young-6-celebs-who-died-from-lung-related-issues/articleshow/124594560.cms,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 04:20:00+00:00,"Japan LDP's Takaichi explores coalition with right-leaning party in premiership bid - TOKYO (Reuters) -Japan's weakened Liberal Democratic Party is set to begin policy talks on Thursday with the Japan Innovation Party (JIP) as Sanae Takaichi, the ruling party's new leader, woos an ally to help clinch a prime ministerial vote expected next week…",The Star Online,https://www.thestar.com.my/news/world/2025/10/16/japan-ldp039s-takaichi-explores-coalition-with-right-leaning-party-in-premiership-bid,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 04:26:00+00:00,"CISA Flags Adobe AEM Flaw with Perfect 10.0 Score — Already Under Active Attack - The U.S. Cybersecurity and Infrastructure Security Agency (CISA) on Wednesday added a critical security flaw impacting Adobe Experience Manager to its Known Exploited Vulnerabilities (KEV) catalog, based on evidence of active exploitation.
The vulnerability i…",Internet,https://thehackernews.com/2025/10/cisa-flags-adobe-aem-flaw-with-perfect.html,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 04:26:36+00:00,"Tokyo Individualized Educational Institute (TSE:4745) Profit Margins Improve, Challenging Cautious Valuation Narrative - Tokyo Individualized Educational Institute (TSE:4745) posted net profit margins of 5.5%, up from last year’s 4.9%, while delivering annual earnings growth of...",Yahoo Entertainment,https://finance.yahoo.com/news/tokyo-individualized-educational-institute-tse-042636242.html,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 04:30:00+00:00,"HIS JUSTICE CANNOT SLEEP FOREVER (PART 4) - By Catherine Ulrich Brakefield   World War II had reached a satisfactory climax, or so Americans had hoped. The Soviet Union had different...",Hhhistory.com,https://www.hhhistory.com/2025/10/his-justice-cannot-sleep-forever-part-4.html,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 04:37:58+00:00,"Asian Stocks Trading At Estimated Discounts In October 2025 - Amid the backdrop of renewed U.S.-China trade tensions and economic uncertainties, Asian markets are navigating a complex landscape, with indices showing...",Yahoo Entertainment,https://finance.yahoo.com/news/asian-stocks-trading-estimated-discounts-043758107.html,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 04:38:00+00:00,"IMF executive recommends longer-term fiscal planning for Japan - The current debt trends and risks are ""fundamentally different"" from those of the pre-pandemic period, when ultralow interest rates were the norm, the executive said.",The Japan Times,https://www.japantimes.co.jp/business/2025/10/16/economy/imf-exec-japan-economy/,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 04:40:03+00:00,"BTS・JINがアンバサダーを務める「IGIN」から、人気シリーズのブドウフレーバーが日本上陸！10月14日(火)よりローソンやイオンリカーなど、全国で順次販売開始 - [株式会社エムエスエンタープライズ]
[画像1: https://prcdn.freetls.fastly.net/release_image/93283/31/93283-31-133dcf745cf73461783a5bf6ab5fadc8-1772x2506.png?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds&am...",Prtimes.jp,https://prtimes.jp/main/html/rd/p/000000031.000093283.html,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 04:42:32+00:00,"Japan LDP's Takaichi explores coalition with right-leaning party in premiership bid - TOKYO: Japan's weakened Liberal Democratic Party is set to begin policy talks on Thursday (Oct 16) with the Japan Innovation Party (JIP) as Sanae Takaichi, the ruling party's new leader, woos an ally to help clinch a prime ministerial vote expected next week.…",CNA,https://www.channelnewsasia.com/east-asia/japan-ldp-sanae-takaichi-explores-coalition-right-lean-party-5405781,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 04:45:08+00:00,"Apple Vision Pro updated with M5 chip, new Dual Knit Band and visionOS 26 - Apple has announced an upgraded version of its Vision Pro mixed-reality headset, now powered by the M5 chip and featuring a redesigned Dual Knit Band for improved comfort. The update also brings visionOS 26, which introduces new spatial apps, Apple Intelligen…",SoyaCincau.com,https://soyacincau.com/2025/10/16/apple-vision-pro-updated-with-m5-chip-new-dual-knit-band-and-visionos-26/,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 04:45:25+00:00,"IMF urges Japan to keep rates low amid global trade uncertainty - The BOJ ended a decade-long stimulus programme last year, raising its key interest rate to 0.5% in January. Sticky food inflation, partly driven by a weak yen, complicates rate decisions. Policymakers are cautious: in September, two of nine board members’ pro…",Economictimes.com,https://m.economictimes.com/markets/stocks/news/imf-urges-japan-to-keep-rates-low-amid-global-trade-uncertainty/current-monetary-inflation-context/slideshow/124595538.cms,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 04:48:46+00:00,"Foreign money spurs wilder twists in Japan's sedate bond yield curve - A surge of foreign investment is reshaping Japan's bond landscape, as ongoing political shifts and speculation around the Bank of Japan's interest rate decisions spark frequent fluctuations in bond yields. This unpredictability is challenging the perception o…",The Times of India,https://economictimes.indiatimes.com/markets/bonds/foreign-money-spurs-wilder-twists-in-japans-sedate-bond-yield-curve/articleshow/124595574.cms,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 05:00:00+00:00,"Finger-pickin’ good - Country music has long shed its Bible-bashing image. Today, bluegrass is helping to heal America’s deep divides",Newhumanist.org.uk,https://newhumanist.org.uk/articles/6469/finger-pickin-good#utm_source=rss,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 05:00:00+00:00,"Roche presents major advances for its sequencing by expansion technology(1), including a new GUINNESS WORLD RECORD™, at the ASHG conference 2025 - Basel, 16 October 2025 - Roche (SIX: RO, ROG; OTCQX: RHHBY) presented major updates on its innovative sequencing by expansion (SBX) technology at the American Society of Human Genetics (ASHG) 2025 Annual Meeting in Boston, USA. Following its recent unveiling,…",GlobeNewswire,https://www.globenewswire.com/news-release/2025/10/16/3167610/0/en/Roche-presents-major-advances-for-its-sequencing-by-expansion-technology-1-including-a-new-GUINNESS-WORLD-RECORD-at-the-ASHG-conference-2025.html,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 05:00:00+00:00,Nine-month sales 2025: Positive trends; focus on driving growth - [Ad hoc announcement pursuant to Art. 53 LR]  This press release is also available in Français (pdf) and Deutsch (pdf)  Follow today's event live09:30...,GlobeNewswire,https://www.globenewswire.com/news-release/2025/10/16/3167607/0/en/Nine-month-sales-2025-Positive-trends-focus-on-driving-growth.html,176.12899780273438,176.37399291992188,0.001390998190212245,2
EURJPY,EURJPY=X,2025-10-16 05:00:01+00:00,"Paddy McCarthy is match-sharp and ready if called upon for Ireland debut against Japan - Leinster prop was an unused member of Ireland’s summer team, but he should set that right in November",The Irish Times,https://www.irishtimes.com/sport/rugby/2025/10/16/paddy-mccarthy-is-match-sharp-and-ready-if-called-upon-for-ireland-debut-against-japan/,176.2050018310547,176.197998046875,-3.9747930574653756e-05,1
EURJPY,EURJPY=X,2025-10-16 05:00:40+00:00,"Nintendo announces opening date for next official store, first new location in two years - The newest official Nintendo shop will be open surprisingly soon. When Nintendo opened its first-ever specialty shop in Japan, it made the obvious decision of putting it in Tokyo, in the Shibuya neighborhood to be precise. Osaka was a logical choice for the n…",SoraNews24,https://soranews24.com/2025/10/16/nintendo-announces-opening-date-for-next-official-store-first-new-location-in-two-years/,176.2050018310547,176.197998046875,-3.9747930574653756e-05,1
EURJPY,EURJPY=X,2025-10-16 05:04:02+00:00,"KUNDAL、ダメージヘアに特化した〈プロテインダメージケアライン〉がAmazonプライムデーに登場！ - [The Skin Factory Co., Ltd.]
[画像1: https://prcdn.freetls.fastly.net/release_image/154819/40/154819-40-0559c03b284ed23f1fd29fcfed5e5b0d-3900x2925.jpg?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds&...",Prtimes.jp,https://prtimes.jp/main/html/rd/p/000000040.000154819.html,176.2050018310547,176.197998046875,-3.9747930574653756e-05,1
EURJPY,EURJPY=X,2025-10-16 05:07:31+00:00,Nikon announced two new APS-C lenses: Nikkor Z DX 16-50mm f/2.8 VR and Nikkor Z DX 35mm f/1.7 - The previously reported (first mentioned back in June) two new Nikkor DX mirrorless lenses are now officially announced. Pre-orders are now open at B&H Photo (coming soon to WEX Photo and Foto Erhardt). Additional information on the new lenses can be found he…,Photorumors.com,https://photorumors.com/2025/10/16/nikon-announced-two-new-aps-c-lenses-nikkor-z-dx-16-50mm-f-2-8-vr-and-nikkor-z-dx-35mm-f-1-7/,176.2050018310547,176.197998046875,-3.9747930574653756e-05,1
EURJPY,EURJPY=X,2025-10-16 05:12:00+00:00,"AI market is ‘frothy not bubbly’, says Cloudian CEO - To meet the growth in demand for on-premise AI inferencing, Cloudian has developed an AI platform to help enterprises apply large language models to their private data and address security and sovereignty concerns",ComputerWeekly.com,https://www.computerweekly.com/news/366632880/AI-market-is-frothy-not-bubbly-says-Cloudian-CEO,176.2050018310547,176.197998046875,-3.9747930574653756e-05,1
EURJPY,EURJPY=X,2025-10-16 05:15:00+00:00,"Novartis Fabhalta® (iptacopan) meets Phase III primary endpoint, slows kidney function decline in patients with IgA nephropathy (IgAN) - Basel, October 16, 2025 – Novartis today announced positive final results from APPLAUSE-IgAN, a Phase III study evaluating Fabhalta® (iptacopan) in adults living with IgA nephropathy (IgAN). Fabhalta, an oral alternative complement pathway inhibitor, demonstr…",GlobeNewswire,https://www.globenewswire.com/news-release/2025/10/16/3167612/0/en/Novartis-Fabhalta-iptacopan-meets-Phase-III-primary-endpoint-slows-kidney-function-decline-in-patients-with-IgA-nephropathy-IgAN.html,176.2050018310547,176.197998046875,-3.9747930574653756e-05,1
EURJPY,EURJPY=X,2025-10-16 05:21:00+00:00,New film explores how Japan and the U.S. found common ground through baseball - Baseball has been a shared love between Japan and the United States for over 150 years — a sport that has connected the nations despite disagreements large and small.,The Japan Times,https://www.japantimes.co.jp/sports/2025/10/16/baseball/baseball-film-yuriko-gamo-romer-japan-usa/,176.2050018310547,176.197998046875,-3.9747930574653756e-05,1
EURJPY,EURJPY=X,2025-10-16 05:23:02+00:00,"Space Quarters Raises USD 5.0 Million in Seed Round to Advance Space Construction Technology - TOKYO — Space Quarters Inc., a deep-tech startup originating from Tohoku University, announced today that it has raised USD 5.0 million in seed round funding. The round was led by Frontier Innovations Inc., with participation from Keio Innovation Initiative, …",Financial Post,https://financialpost.com/pmn/business-wire-news-releases-pmn/space-quarters-raises-usd-5-0-million-in-seed-round-to-advance-space-construction-technology,176.2050018310547,176.197998046875,-3.9747930574653756e-05,1
EURJPY,EURJPY=X,2025-10-16 05:23:21+00:00,"IMF urges Japan to keep rates low amid global trade uncertainty - The IMF has advised that the Bank of Japan (BOJ) should maintain loose monetary policy and raise interest rates very gradually, given the uncertainty in global trade and economic conditions. (Source: Reuters) Japan’s Monetary Policy Amid Global Trade Uncertai…",Economictimes.com,https://m.economictimes.com/markets/stocks/news/imf-urges-japan-to-keep-rates-low-amid-global-trade-uncertainty/japans-monetary-policy-amid-global-trade-uncertainty/slideshow/124596168.cms,176.2050018310547,176.197998046875,-3.9747930574653756e-05,1
EURJPY,EURJPY=X,2025-10-16 05:26:17+00:00,Yoshida & Co. and Leica celebrate their respective anniversaries with a limited edition backpack - The bag commemorates 90 years of Yoshida & Co. and Leica's centenary.,Acquiremag.com,https://acquiremag.com/style/yoshida-co-and-leica-celebrate-their-respective-anniversaries-with-a-limited-edition-backpack/,176.2050018310547,176.197998046875,-3.9747930574653756e-05,1
